quarter,name,bundleid,platform,genre,subgenre,QuarterRank,Engagement,GamePlay,CPI,UA,Rev,Eng-Rate,GPlay-Rate,CPI-Rate,UA-Rate,Rev-Rate
2019_Q4,Cannon Shot!,com.cannonshot.game,ios,Hypercasual,Hypercasual - Puzzle,1,0.3,8.96,0.6707,0.2,207623,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Cannon Shot!,com.cannonshot.game,ios,Hypercasual,Hypercasual - Puzzle,2,0.31,7.76,0.7942,0.13,148866,0.03,-0.13,0.18,-0.35,-0.28
2020_Q2,Cannon Shot!,com.cannonshot.game,ios,Hypercasual,Hypercasual - Puzzle,3,0.29,6.7,0.6779,0.11,50644,-0.06,-0.14,-0.15,-0.15,-0.66
2020_Q3,Cannon Shot!,com.cannonshot.game,ios,Hypercasual,Hypercasual - Puzzle,4,0.26,6.11,0.6338,0.13,19821,-0.1,-0.09,-0.07,0.18,-0.61
2020_Q4,Cannon Shot!,com.cannonshot.game,ios,Hypercasual,Hypercasual - Puzzle,5,0.23,5.76,0.7351,0.19,9146,-0.12,-0.06,0.16,0.46,-0.54
2020_Q2,Car Crusher!,com.car.carcrusher,ios,Hypercasual,Hypercasual - Simulation,1,0.15,6.59,0.3887,0.2,17559,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Car Crusher!,com.car.carcrusher,ios,Hypercasual,Hypercasual - Simulation,2,0.19,6.96,0.3391,0.19,11241,0.27,0.06,-0.13,-0.05,-0.36
2020_Q4,Car Crusher!,com.car.carcrusher,ios,Hypercasual,Hypercasual - Simulation,3,0.18,6.57,0.3046,0.2,4081,-0.05,-0.06,-0.1,0.05,-0.64
2020_Q2,Car Mechanic!,com.car.mechanic,ios,Simulation,Simulator,1,0.11,20.71,0.4,0.12,336,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Car Mechanic!,com.car.mechanic,ios,Simulation,Simulator,2,0.17,14.05,0.3341,0.22,4332,0.55,-0.32,-0.16,0.83,11.89
2020_Q4,Car Mechanic!,com.car.mechanic,ios,Simulation,Simulator,3,0.15,11.84,0.3321,0.22,1582,-0.12,-0.16,-0.01,0.0,-0.63
2019_Q2,Gobble Dash,com.carpegame.gobbledash,ios,Hypercasual,Hypercasual - Puzzle,1,0.34,8.2,0.5006,0.08,60022,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q3,Gobble Dash,com.carpegame.gobbledash,ios,Hypercasual,Hypercasual - Puzzle,2,0.31,6.89,0.6,0.16,3290,-0.09,-0.16,0.2,1.0,-0.95
2019_Q4,Gobble Dash,com.carpegame.gobbledash,ios,Hypercasual,Hypercasual - Puzzle,3,0.31,6.6,0.26,0.16,1801,0.0,-0.04,-0.57,0.0,-0.45
2020_Q1,Gobble Dash,com.carpegame.gobbledash,ios,Hypercasual,Hypercasual - Puzzle,4,0.27,5.81,0.26,0.22,1573,-0.13,-0.12,0.0,0.38,-0.13
2020_Q2,Gobble Dash,com.carpegame.gobbledash,ios,Hypercasual,Hypercasual - Puzzle,5,0.27,6.33,0.26,0.25,2452,0.0,0.09,0.0,0.14,0.56
2020_Q3,Gobble Dash,com.carpegame.gobbledash,ios,Hypercasual,Hypercasual - Puzzle,6,0.28,6.25,0.26,0.24,1241,0.04,-0.01,0.0,-0.04,-0.49
2020_Q3,Stairway to Heaven,com.casual.stairwaytoheaven,ios,Puzzle,Trivia,1,0.14,13.67,0.3831,0.23,138995,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Stairway to Heaven,com.casual.stairwaytoheaven,ios,Puzzle,Trivia,2,0.14,11.13,0.3889,0.15,94310,0.0,-0.19,0.02,-0.35,-0.32
2020_Q2,Lip Art 3D,com.casualpunch.lipart,ios,Hypercasual,Hypercasual - Simulation,1,0.29,12.77,0.3667,0.15,67688,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Lip Art 3D,com.casualpunch.lipart,ios,Hypercasual,Hypercasual - Simulation,2,0.28,10.67,0.33,0.19,14180,-0.03,-0.16,-0.1,0.27,-0.79
2020_Q4,Lip Art 3D,com.casualpunch.lipart,ios,Hypercasual,Hypercasual - Simulation,3,0.25,9.0,0.3539,0.15,13337,-0.11,-0.16,0.07,-0.21,-0.06
2020_Q1,Catch the thief,com.catchallthethief3d.game,ios,Hypercasual,Hypercasual - Arcade,1,0.2,5.97,0.3628,0.21,14622,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Catch the thief,com.catchallthethief3d.game,ios,Hypercasual,Hypercasual - Arcade,2,0.2,4.59,0.3084,0.26,7303,0.0,-0.23,-0.15,0.24,-0.5
2020_Q3,Catch the thief,com.catchallthethief3d.game,ios,Hypercasual,Hypercasual - Arcade,3,0.18,4.45,0.3303,0.23,1875,-0.1,-0.03,0.07,-0.12,-0.74
2020_Q4,Catch the thief,com.catchallthethief3d.game,ios,Hypercasual,Hypercasual - Arcade,4,0.12,4.13,0.3343,0.18,1372,-0.33,-0.07,0.01,-0.22,-0.27
2020_Q2,Fit'em All,com.cct.hingeit,ios,Hypercasual,Hypercasual - Ultracasual,1,0.29,5.9,0.4508,0.17,90837,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Fit'em All,com.cct.hingeit,ios,Hypercasual,Hypercasual - Ultracasual,2,0.26,6.56,0.7922,0.15,55965,-0.1,0.11,0.76,-0.12,-0.38
2020_Q4,Fit'em All,com.cct.hingeit,ios,Hypercasual,Hypercasual - Ultracasual,3,0.23,12.89,0.8467,0.18,41225,-0.12,0.96,0.07,0.2,-0.26
2020_Q1,Spiral Roll,com.Celltop.SpiralRoll,ios,Hypercasual,Hypercasual - Traversal,1,0.34,6.29,0.3555,0.22,201993,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Spiral Roll,com.Celltop.SpiralRoll,ios,Hypercasual,Hypercasual - Traversal,2,0.3,5.67,0.5551,0.22,177219,-0.12,-0.1,0.56,0.0,-0.12
2020_Q3,Spiral Roll,com.Celltop.SpiralRoll,ios,Hypercasual,Hypercasual - Traversal,3,0.3,5.66,0.5531,0.3,92476,0.0,-0.0,-0.0,0.36,-0.48
2020_Q4,Spiral Roll,com.Celltop.SpiralRoll,ios,Hypercasual,Hypercasual - Traversal,4,0.25,4.84,0.5301,0.32,92662,-0.17,-0.14,-0.04,0.07,0.0
2020_Q3,SummerBuster,com.cg.waterbuster,ios,Hypercasual,Hypercasual - Arcade,1,0.19,4.72,0.497,0.19,55196,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,SummerBuster,com.cg.waterbuster,ios,Hypercasual,Hypercasual - Arcade,2,0.18,4.12,0.6285,0.19,59563,-0.05,-0.13,0.26,0.0,0.08
2020_Q2,Recharge Please! - Puzzle Game,com.charge.them.all,ios,Hypercasual,Hypercasual - Puzzle,1,0.22,6.65,0.3901,0.16,127813,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Recharge Please! - Puzzle Game,com.charge.them.all,ios,Hypercasual,Hypercasual - Puzzle,2,0.23,3.92,0.38,0.14,79024,0.05,-0.41,-0.03,-0.12,-0.38
2020_Q4,Recharge Please! - Puzzle Game,com.charge.them.all,ios,Hypercasual,Hypercasual - Puzzle,3,0.22,2.45,0.38,0.08,43455,-0.04,-0.37,0.0,-0.43,-0.45
2020_Q3,Ollect,com.chef.ollect,ios,Puzzle,Other Puzzle,1,0.26,18.48,0.7343,0.11,76702,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Ollect,com.chef.ollect,ios,Puzzle,Other Puzzle,2,0.0,15.68,0.73,0.1,27869,-1.0,-0.15,-0.01,-0.09,-0.64
2019_Q1,Word Nut: Word Games & Puzzles,com.chippymediallc.word.nut.ios,ios,Puzzle,Word,1,0.19,17.34,0.0,0.0,13811,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Word Nut: Word Games & Puzzles,com.chippymediallc.word.nut.ios,ios,Puzzle,Word,2,0.22,33.7,2.2241,0.09,55809,0.16,0.94,-1.0,-1.0,3.04
2020_Q1,Chores! - iOS,com.chitralekha.tinyiron,ios,Hypercasual,Hypercasual - Simulation,1,0.25,13.42,0.4163,0.27,150612,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Chores! - iOS,com.chitralekha.tinyiron,ios,Hypercasual,Hypercasual - Simulation,2,0.24,10.94,0.4502,0.23,109767,-0.04,-0.18,0.08,-0.15,-0.27
2020_Q3,Chores! - iOS,com.chitralekha.tinyiron,ios,Hypercasual,Hypercasual - Simulation,3,0.21,9.28,0.447,0.18,32739,-0.12,-0.15,-0.01,-0.22,-0.7
2020_Q4,Chores! - iOS,com.chitralekha.tinyiron,ios,Hypercasual,Hypercasual - Simulation,4,0.2,9.77,0.36,0.25,21587,-0.05,0.05,-0.19,0.39,-0.34
2020_Q2,Triple Win Slots - Pop Slots,com.chivalry.triplewin.slots,ios,Casino,Slots,1,0.26,22.21,2.7663,0.09,4700,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Triple Win Slots - Pop Slots,com.chivalry.triplewin.slots,ios,Casino,Slots,2,0.26,24.36,2.246,0.13,11785,0.0,0.1,-0.19,0.44,1.51
2020_Q4,Triple Win Slots - Pop Slots,com.chivalry.triplewin.slots,ios,Casino,Slots,3,0.29,26.43,2.6579,0.11,18933,0.12,0.08,0.18,-0.15,0.61
2019_Q4,Collect Cubes,com.cinna.collectcubes,ios,Hypercasual,Hypercasual - Arcade,1,0.26,6.07,0.5961,0.2,88619,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Collect Cubes,com.cinna.collectcubes,ios,Hypercasual,Hypercasual - Arcade,2,0.26,5.31,0.535,0.17,62370,0.0,-0.13,-0.1,-0.15,-0.3
2020_Q2,Collect Cubes,com.cinna.collectcubes,ios,Hypercasual,Hypercasual - Arcade,3,0.24,4.69,0.4823,0.15,56069,-0.08,-0.12,-0.1,-0.12,-0.1
2020_Q3,Collect Cubes,com.cinna.collectcubes,ios,Hypercasual,Hypercasual - Arcade,4,0.23,4.71,0.558,0.18,47307,-0.04,0.0,0.16,0.2,-0.16
2020_Q4,Collect Cubes,com.cinna.collectcubes,ios,Hypercasual,Hypercasual - Arcade,5,0.22,5.26,0.6724,0.21,91190,-0.04,0.12,0.21,0.17,0.93
2020_Q1,HugeWinSlots,com.cjfafafa.trojan.ios,ios,Casino,Slots,1,0.28,24.05,2.5417,0.08,13421,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,HugeWinSlots,com.cjfafafa.trojan.ios,ios,Casino,Slots,2,0.26,23.39,2.4317,0.07,13352,-0.07,-0.03,-0.04,-0.12,-0.01
2020_Q3,HugeWinSlots,com.cjfafafa.trojan.ios,ios,Casino,Slots,3,0.29,26.32,5.13,0.07,11279,0.12,0.13,1.11,0.0,-0.16
2020_Q4,HugeWinSlots,com.cjfafafa.trojan.ios,ios,Casino,Slots,4,0.28,22.04,7.5155,0.04,7189,-0.03,-0.16,0.47,-0.43,-0.36
2019_Q2,Submarine Jump!,com.clapclap.submarine,ios,Hypercasual,Hypercasual - Arcade,1,0.38,13.63,0.6873,0.17,17921,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q3,Submarine Jump!,com.clapclap.submarine,ios,Hypercasual,Hypercasual - Arcade,2,0.37,7.28,0.5661,0.17,28206,-0.03,-0.47,-0.18,0.0,0.57
2019_Q4,Submarine Jump!,com.clapclap.submarine,ios,Hypercasual,Hypercasual - Arcade,3,0.48,6.97,0.5103,0.18,27387,0.3,-0.04,-0.1,0.06,-0.03
2020_Q1,Submarine Jump!,com.clapclap.submarine,ios,Hypercasual,Hypercasual - Arcade,4,0.53,6.72,0.4294,0.22,21146,0.1,-0.04,-0.16,0.22,-0.23
2020_Q2,Submarine Jump!,com.clapclap.submarine,ios,Hypercasual,Hypercasual - Arcade,5,0.46,6.44,0.3901,0.24,5734,-0.13,-0.04,-0.09,0.09,-0.73
2020_Q3,Submarine Jump!,com.clapclap.submarine,ios,Hypercasual,Hypercasual - Arcade,6,0.48,6.31,0.3664,0.24,13468,0.04,-0.02,-0.06,0.0,1.35
2020_Q4,Submarine Jump!,com.clapclap.submarine,ios,Hypercasual,Hypercasual - Arcade,7,0.35,5.84,0.4217,0.19,8726,-0.27,-0.07,0.15,-0.21,-0.35
2019_Q2,Clean Road,com.clean.road,ios,Hypercasual,Hypercasual - Traversal,1,0.23,4.97,0.399,0.15,303954,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q3,Clean Road,com.clean.road,ios,Hypercasual,Hypercasual - Traversal,2,0.22,4.49,0.4,0.14,30034,-0.04,-0.1,0.0,-0.07,-0.9
2019_Q4,Clean Road,com.clean.road,ios,Hypercasual,Hypercasual - Traversal,3,0.18,4.11,0.4049,0.18,30374,-0.18,-0.08,0.01,0.29,0.01
2020_Q1,Clean Road,com.clean.road,ios,Hypercasual,Hypercasual - Traversal,4,0.15,3.82,0.4005,0.19,25385,-0.17,-0.07,-0.01,0.06,-0.16
2020_Q2,Clean Road,com.clean.road,ios,Hypercasual,Hypercasual - Traversal,5,0.16,3.54,0.363,0.2,15209,0.07,-0.07,-0.09,0.05,-0.4
2020_Q3,Clean Road,com.clean.road,ios,Hypercasual,Hypercasual - Traversal,6,0.16,3.58,0.3293,0.22,7451,0.0,0.01,-0.09,0.1,-0.51
2020_Q4,Clean Road,com.clean.road,ios,Hypercasual,Hypercasual - Traversal,7,0.14,3.51,0.3282,0.22,4281,-0.12,-0.02,-0.0,0.0,-0.43
2020_Q3,Brick Builder!,com.cleverturtle.brickbuilder,ios,Hypercasual,Hypercasual - Traversal,1,0.25,5.8,0.3738,0.25,34518,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Brick Builder!,com.cleverturtle.brickbuilder,ios,Hypercasual,Hypercasual - Traversal,2,0.26,4.7,0.5686,0.23,27656,0.04,-0.19,0.52,-0.08,-0.2
2019_Q4,BingoStory,com.clipwiregames.bingostory,ios,Casino,Bingo,1,0.33,53.52,2.8605,0.08,17061,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,BingoStory,com.clipwiregames.bingostory,ios,Casino,Bingo,2,0.33,56.09,3.62,0.06,23358,0.0,0.05,0.27,-0.25,0.37
2020_Q2,BingoStory,com.clipwiregames.bingostory,ios,Casino,Bingo,3,0.33,55.68,3.62,0.04,24364,0.0,-0.01,0.0,-0.33,0.04
2019_Q4,BoasIO,com.clowngames.boas.io.snake.vs.city,ios,Hypercasual,Hypercasual - .io,1,0.23,6.25,0.6194,0.17,15890,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,BoasIO,com.clowngames.boas.io.snake.vs.city,ios,Hypercasual,Hypercasual - .io,2,0.25,6.01,0.3459,0.16,14656,0.09,-0.04,-0.44,-0.06,-0.08
2020_Q2,BoasIO,com.clowngames.boas.io.snake.vs.city,ios,Hypercasual,Hypercasual - .io,3,0.24,5.47,0.3062,0.14,9284,-0.04,-0.09,-0.11,-0.12,-0.37
2020_Q3,BoasIO,com.clowngames.boas.io.snake.vs.city,ios,Hypercasual,Hypercasual - .io,4,0.23,5.39,0.31,0.21,8024,-0.04,-0.01,0.01,0.5,-0.14
2020_Q4,BoasIO,com.clowngames.boas.io.snake.vs.city,ios,Hypercasual,Hypercasual - .io,5,0.23,5.52,0.3445,0.18,7302,0.0,0.02,0.11,-0.14,-0.09
2020_Q2,Fix the Item,com.clowngames.fixtheitem,ios,Hypercasual,Hypercasual - Simulation,1,0.12,3.9,0.3092,0.17,16376,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Fix the Item,com.clowngames.fixtheitem,ios,Hypercasual,Hypercasual - Simulation,2,0.1,3.2,0.2967,0.19,7115,-0.17,-0.18,-0.04,0.12,-0.57
2020_Q4,Fix the Item,com.clowngames.fixtheitem,ios,Hypercasual,Hypercasual - Simulation,3,0.09,3.01,0.3184,0.22,2815,-0.1,-0.06,0.07,0.16,-0.6
2020_Q2,Real Cake Maker 3D iOS_TT 2016-10-14T08:42:39.147Z,com.cocoplay.cakemaker,ios,Hypercasual,Hypercasual - Simulation,1,0.25,12.97,0.3747,0.22,218,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q4,Hotel Empire Tycoon－Idle Game,com.codigames.hotel.empire.tycoon.idle.game,ios,Simulation,Tycoon / Crafting,1,0.42,42.07,0.8547,0.16,46740,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Hotel Empire Tycoon－Idle Game,com.codigames.hotel.empire.tycoon.idle.game,ios,Simulation,Tycoon / Crafting,2,0.42,28.63,1.9467,0.08,142410,0.0,-0.32,1.28,-0.5,2.05
2020_Q2,Hotel Empire Tycoon－Idle Game,com.codigames.hotel.empire.tycoon.idle.game,ios,Simulation,Tycoon / Crafting,3,0.37,31.28,3.279,0.07,92076,-0.12,0.09,0.68,-0.12,-0.35
2020_Q3,Hotel Empire Tycoon－Idle Game,com.codigames.hotel.empire.tycoon.idle.game,ios,Simulation,Tycoon / Crafting,4,0.33,23.7,3.6131,0.09,32739,-0.11,-0.24,0.1,0.29,-0.64
2020_Q4,Hotel Empire Tycoon－Idle Game,com.codigames.hotel.empire.tycoon.idle.game,ios,Simulation,Tycoon / Crafting,5,0.33,21.32,2.5725,0.07,13034,0.0,-0.1,-0.29,-0.22,-0.6
2019_Q4,Idle Gym Tycoon,com.codigames.idle.fitness.gym.tycoon,ios,Simulation,Tycoon / Crafting,1,0.41,19.0,1.0656,0.16,57161,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Idle Gym Tycoon,com.codigames.idle.fitness.gym.tycoon,ios,Simulation,Tycoon / Crafting,2,0.44,14.6,0.849,0.14,32604,0.07,-0.23,-0.2,-0.12,-0.43
2020_Q2,Idle Gym Tycoon,com.codigames.idle.fitness.gym.tycoon,ios,Simulation,Tycoon / Crafting,3,0.38,13.06,0.6361,0.18,14560,-0.14,-0.11,-0.25,0.29,-0.55
2020_Q2,Idle Life Sim - Simulator Game,com.codigames.idle.game.tycoon.life.sims,ios,Arcade,Idler,1,0.36,24.43,0.726,0.14,76668,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Idle Life Sim - Simulator Game,com.codigames.idle.game.tycoon.life.sims,ios,Arcade,Idler,2,0.35,19.66,1.65,0.1,28125,-0.03,-0.2,1.27,-0.29,-0.63
2020_Q4,Idle Life Sim - Simulator Game,com.codigames.idle.game.tycoon.life.sims,ios,Arcade,Idler,3,0.34,18.26,2.9763,0.07,10408,-0.03,-0.07,0.8,-0.3,-0.63
2020_Q3,Idle Police Tycoon - Cops Game,com.codigames.idle.police.department.tycoon.cop,ios,Simulation,Tycoon / Crafting,1,0.43,33.54,0.6803,0.19,10582,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q4,Idle Police Tycoon - Cops Game,com.codigames.idle.police.department.tycoon.cop,ios,Simulation,Tycoon / Crafting,2,0.43,22.67,2.8358,0.11,22640,0.0,-0.32,3.17,-0.42,1.14
2020_Q2,Prison Empire Tycoon－Idle Game,com.codigames.idle.prison.empire.manager.tycoon,ios,Simulation,Tycoon / Crafting,1,0.37,42.82,0.5861,0.13,37490,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Prison Empire Tycoon－Idle Game,com.codigames.idle.prison.empire.manager.tycoon,ios,Simulation,Tycoon / Crafting,2,0.36,32.27,2.0783,0.08,104742,-0.03,-0.25,2.55,-0.38,1.79
2020_Q4,Prison Empire Tycoon－Idle Game,com.codigames.idle.prison.empire.manager.tycoon,ios,Simulation,Tycoon / Crafting,3,0.33,28.92,3.5565,0.08,36794,-0.08,-0.1,0.71,0.0,-0.65
2019_Q1,Idle Supermarket Tycoon - Shop,com.codigames.idle.supermarket.tycoon,ios,Arcade,Idler,1,0.49,25.79,0.7769,0.13,52475,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,Idle Supermarket Tycoon - Shop,com.codigames.idle.supermarket.tycoon,ios,Arcade,Idler,2,0.42,19.26,1.0483,0.13,150983,-0.14,-0.25,0.35,0.0,1.88
2019_Q3,Idle Supermarket Tycoon - Shop,com.codigames.idle.supermarket.tycoon,ios,Arcade,Idler,3,0.41,17.65,1.1,0.09,32734,-0.02,-0.08,0.05,-0.31,-0.78
2019_Q4,Idle Supermarket Tycoon - Shop,com.codigames.idle.supermarket.tycoon,ios,Arcade,Idler,4,0.38,20.46,1.2354,0.12,41074,-0.07,0.16,0.12,0.33,0.25
2020_Q1,Idle Supermarket Tycoon - Shop,com.codigames.idle.supermarket.tycoon,ios,Arcade,Idler,5,0.4,23.19,1.3413,0.11,27378,0.05,0.13,0.09,-0.08,-0.33
2020_Q2,Idle Supermarket Tycoon - Shop,com.codigames.idle.supermarket.tycoon,ios,Arcade,Idler,6,0.36,22.44,1.1727,0.11,21135,-0.1,-0.03,-0.13,0.0,-0.23
2019_Q2,Idle Theme Park Tycoon - Recreation Game,com.codigames.idle.theme.park.tycoon,ios,Simulation,Tycoon / Crafting,1,0.46,30.67,0.8397,0.15,60166,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q3,Idle Theme Park Tycoon - Recreation Game,com.codigames.idle.theme.park.tycoon,ios,Simulation,Tycoon / Crafting,2,0.44,22.17,0.9293,0.1,119030,-0.04,-0.28,0.11,-0.33,0.98
2019_Q4,Idle Theme Park Tycoon - Recreation Game,com.codigames.idle.theme.park.tycoon,ios,Simulation,Tycoon / Crafting,3,0.35,20.19,1.4534,0.08,108658,-0.2,-0.09,0.56,-0.2,-0.09
2020_Q1,Idle Theme Park Tycoon - Recreation Game,com.codigames.idle.theme.park.tycoon,ios,Simulation,Tycoon / Crafting,4,0.37,23.69,1.7721,0.06,79608,0.06,0.17,0.22,-0.25,-0.27
2020_Q2,Idle Theme Park Tycoon - Recreation Game,com.codigames.idle.theme.park.tycoon,ios,Simulation,Tycoon / Crafting,5,0.37,25.34,2.4876,0.06,74999,0.0,0.07,0.4,0.0,-0.06
2020_Q3,Idle Theme Park Tycoon - Recreation Game,com.codigames.idle.theme.park.tycoon,ios,Simulation,Tycoon / Crafting,6,0.38,24.04,3.2017,0.07,34691,0.03,-0.05,0.29,0.17,-0.54
2020_Q4,Idle Theme Park Tycoon - Recreation Game,com.codigames.idle.theme.park.tycoon,ios,Simulation,Tycoon / Crafting,7,0.34,24.39,3.2579,0.12,16528,-0.11,0.01,0.02,0.71,-0.52
2020_Q1,Idle Casino Manager,com.coldfiregames.idle.casino.tycoon,ios,Simulation,Tycoon / Crafting,1,0.52,12.79,0.8012,0.17,4186,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Idle Casino Manager,com.coldfiregames.idle.casino.tycoon,ios,Simulation,Tycoon / Crafting,2,0.53,14.64,1.9287,0.13,5940,0.02,0.14,1.41,-0.24,0.42
2020_Q3,Idle Casino Manager,com.coldfiregames.idle.casino.tycoon,ios,Simulation,Tycoon / Crafting,3,0.54,14.74,1.7665,0.13,2532,0.02,0.01,-0.08,0.0,-0.57
2020_Q4,Idle Casino Manager,com.coldfiregames.idle.casino.tycoon,ios,Simulation,Tycoon / Crafting,4,0.54,14.75,1.5222,0.11,1658,0.0,0.0,-0.14,-0.15,-0.35
2020_Q2,Chain Cube,com.colobolo.chainball,ios,Hypercasual,Hypercasual - Puzzle,1,0.26,18.4,0.6393,0.13,1262,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Chain Cube,com.colobolo.chainball,ios,Hypercasual,Hypercasual - Puzzle,2,0.42,29.69,0.9049,0.11,20333,0.62,0.61,0.42,-0.15,15.11
2020_Q4,Chain Cube,com.colobolo.chainball,ios,Hypercasual,Hypercasual - Puzzle,3,0.47,35.72,1.9584,0.08,218431,0.12,0.2,1.16,-0.27,9.74
2019_Q1,Painter,com.coloring.color.number.ios,ios,Arcade,Drawing & Coloring,1,0.4,51.73,3.8552,0.04,10082,-1.0,-1.0,-1.0,-1.0,-1.0
2019_Q2,Painter,com.coloring.color.number.ios,ios,Arcade,Drawing & Coloring,2,0.41,78.14,4.3115,0.04,0,0.02,0.51,0.12,0.0,-1.0
2019_Q3,Painter,com.coloring.color.number.ios,ios,Arcade,Drawing & Coloring,3,0.4,79.36,4.9429,0.04,220721,-0.02,0.02,0.15,0.0,-1.0
2019_Q4,Painter,com.coloring.color.number.ios,ios,Arcade,Drawing & Coloring,4,0.37,79.6,5.4203,0.04,383304,-0.08,0.0,0.1,0.0,0.74
2020_Q1,Painter,com.coloring.color.number.ios,ios,Arcade,Drawing & Coloring,5,0.4,82.55,5.9457,0.04,418159,0.08,0.04,0.1,0.0,0.09
2020_Q2,Painter,com.coloring.color.number.ios,ios,Arcade,Drawing & Coloring,6,0.4,84.49,5.8308,0.03,381176,0.0,0.02,-0.02,-0.25,-0.09
2020_Q3,Painter,com.coloring.color.number.ios,ios,Arcade,Drawing & Coloring,7,0.38,82.2,8.0509,0.03,334679,-0.05,-0.03,0.38,0.0,-0.12
2020_Q4,Painter,com.coloring.color.number.ios,ios,Arcade,Drawing & Coloring,8,0.39,80.73,12.1564,0.03,355903,0.03,-0.02,0.51,0.0,0.06
2020_Q2,Color Pop: Matching Puzzle Game,com.colorpop.game,ios,Puzzle,Tile Blast,1,0.29,23.22,2.3153,0.07,14688,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q3,Color Pop: Matching Puzzle Game,com.colorpop.game,ios,Puzzle,Tile Blast,2,0.3,24.92,2.0967,0.06,35613,0.03,0.07,-0.09,-0.14,1.42
2020_Q4,Color Pop: Matching Puzzle Game,com.colorpop.game,ios,Puzzle,Tile Blast,3,0.25,23.11,1.3972,0.08,43403,-0.17,-0.07,-0.33,0.33,0.22
2020_Q1,Color Rope,com.colorrope.game,ios,Hypercasual,Hypercasual - Puzzle,1,0.17,6.59,0.4025,0.24,9858,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Color Rope,com.colorrope.game,ios,Hypercasual,Hypercasual - Puzzle,2,0.18,5.51,0.486,0.16,28734,0.06,-0.16,0.21,-0.33,1.91
2020_Q3,Color Rope,com.colorrope.game,ios,Hypercasual,Hypercasual - Puzzle,3,0.17,4.35,0.5981,0.18,18036,-0.06,-0.21,0.23,0.12,-0.37
2020_Q4,Color Rope,com.colorrope.game,ios,Hypercasual,Hypercasual - Puzzle,4,0.15,4.07,0.6214,0.18,11553,-0.12,-0.06,0.04,0.0,-0.36
2020_Q1,Color Bump 3D,com.colorup.game,ios,Hypercasual,Hypercasual - Traversal,1,0.28,3.94,1.0513,0.1,410,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q2,Color Bump 3D,com.colorup.game,ios,Hypercasual,Hypercasual - Traversal,2,0.28,3.33,0.0,0.05,163,0.0,-0.15,-1.0,-0.5,-0.6
2020_Q3,Color Bump 3D,com.colorup.game,ios,Hypercasual,Hypercasual - Traversal,3,0.26,3.97,0.8647,0.09,9993,-0.07,0.19,-1.0,0.8,60.31
2020_Q4,Color Bump 3D,com.colorup.game,ios,Hypercasual,Hypercasual - Traversal,4,0.24,12.05,0.7395,0.13,48311,-0.08,2.04,-0.14,0.44,3.83
2019_Q4,Flipper Dunk,com.copilotgames.FlipperDunk,ios,Hypercasual,Hypercasual - Sports,1,0.3,7.03,0.8388,0.15,42233,-1.0,-1.0,-1.0,-1.0,-1.0
2020_Q1,Flipper Dunk,com.copilotgames.FlipperDunk,ios,Hypercasual,Hypercasual - Sports,2,0.32,6.53,0.5681,0.12,73211,0.07,-0.07,-0.32,-0.2,0.73
2020_Q2,Flipper Dunk,com.copilotgames.FlipperDunk,ios,Hypercasual,Hypercasual - Sports,3,0.3,7.35,0.4209,0.1,21485,-0.06,0.13,-0.26,-0.17,-0.71
